chamber,congress,year,party.mean.diff.d1,prop.moderate.d1,prop.moderate.dem.d1,prop.moderate.rep.d1,overlap,chamber.mean.d1,chamber.mean.d2,dem.mean.d1,dem.mean.d2,rep.mean.d1,rep.mean.d2,north.rep.mean.d1,north.rep.mean.d2,south.rep.mean.d1,south.rep.mean.d2,north.dem.mean.d1,north.dem.mean.d2,south.dem.mean.d1,south.dem.mean.d2
Senate,86,1959,0.5283922056384743,0.46601941747572817,0.44776119402985076,0.5,0.33980582524271846,-0.08776699029126213,0.11287378640776699,-0.27244776119402986,0.3688507462686567,0.2559444444444445,-0.3635277777777778,0.2630588235294118,-0.36114705882352943,0.135,-0.404,-0.3559555555555555,0.1474,-0.10163636363636364,0.8218181818181818
House,87,1961,0.5396550324675324,0.44766146993318484,0.40293040293040294,0.5170454545454546,0.20489977728285078,-0.06575055679287305,0.16889532293986637,-0.2772857142857143,0.4203076923076923,0.2623693181818182,-0.22107954545454545,0.260887573964497,-0.2397396449704142,0.29814285714285715,0.22942857142857143,-0.3711963190184049,0.1318159509202454,-0.13812727272727274,0.8478
Senate,87,1961,0.5468423076923077,0.44761904761904764,0.4307692307692308,0.475,0.3333333333333333,-0.06957142857142856,0.09228571428571429,-0.2778923076923077,0.38735384615384616,0.26895,-0.3872,0.2714594594594595,-0.3948648648648649,0.23800000000000002,-0.2926666666666667,-0.3761627906976744,0.15641860465116278,-0.08581818181818182,0.8387272727272728
House,88,1963,0.5480623761123529,0.4198645598194131,0.366412213740458,0.4972375690607735,0.1986455981941309,-0.0681196388261851,0.13889164785553046,-0.29204580152671755,0.38387786259541984,0.25601657458563537,-0.2157292817679558,0.253,-0.24382352941176472,0.30263636363636365,0.21845454545454546,-0.3829444444444444,0.11346296296296296,-0.14479,0.82195
Senate,88,1963,0.5695981554677207,0.4215686274509804,0.37681159420289856,0.5151515151515151,0.30392156862745096,-0.1068921568627451,0.09161764705882353,-0.2911739130434783,0.3408840579710145,0.2784242424242424,-0.42957575757575756,0.28246666666666664,-0.44326666666666664,0.23800000000000002,-0.2926666666666667,-0.37727083333333333,0.13441666666666666,-0.09438095238095238,0.8128095238095238
House,89,1965,0.5465892944265037,0.3918918918918919,0.32558139534883723,0.5314685314685315,0.2905405405405405,-0.12472297297297297,0.14047522522522524,-0.3007641196013289,0.3066976744186046,0.24582517482517482,-0.2094055944055944,0.2411171875,-0.2659140625,0.28600000000000003,0.2728,-0.376490099009901,0.06173762376237624,-0.14625252525252525,0.8065151515151515
Senate,89,1965,0.5768471861471862,0.3883495145631068,0.35714285714285715,0.45454545454545453,0.27184466019417475,-0.11245631067961165,0.10345631067961165,-0.2972714285714286,0.33525714285714286,0.2795757575757576,-0.3882424242424242,0.2800344827586207,-0.4193448275862069,0.27625,-0.16275,-0.3833958333333333,0.1166875,-0.10936363636363636,0.8121363636363637
House,90,1967,0.538546455026455,0.4214123006833713,0.332,0.5396825396825397,0.46924829157175396,-0.06366287015945331,0.09802277904328018,-0.29552,0.317728,0.24302645502645503,-0.1925925925925926,0.23947560975609755,-0.25328048780487805,0.26632,0.20552,-0.3860674846625767,0.055914110429447855,-0.1258735632183908,0.8082528735632184
Senate,90,1967,0.55190625,0.38613861386138615,0.34375,0.4594594594594595,0.26732673267326734,-0.09672277227722773,0.06000990099009901,-0.29890625,0.3414375,0.253,-0.4267837837837838,0.25018181818181817,-0.4587878787878788,0.27625,-0.16275,-0.36763636363636365,0.12868181818181817,-0.1477,0.8095
House,91,1969,0.5643911155778895,0.4053452115812918,0.3,0.5376884422110553,0.4521158129175947,-0.05962583518930958,0.08241202672605791,-0.309768,0.289128,0.25462311557788947,-0.1772814070351759,0.25253488372093025,-0.23536627906976745,0.2679259259259259,0.19274074074074074,-0.39335928143712573,0.0432874251497006,-0.14157831325301204,0.7837710843373494
Senate,91,1969,0.5398926332288401,0.39215686274509803,0.3448275862068966,0.45454545454545453,0.18627450980392157,-0.056156862745098034,0.004264705882352943,-0.289051724137931,0.346,0.2508409090909091,-0.44620454545454546,0.24692105263157896,-0.49336842105263157,0.27566666666666667,-0.1475,-0.362475,0.120075,-0.12588888888888888,0.8480555555555556
House,92,1971,0.5649482625482626,0.4009009009009009,0.3088803088803089,0.5297297297297298,0.4436936936936937,-0.07515315315315316,0.09827027027027027,-0.31054826254826257,0.2947104247104247,0.2544,-0.17674594594594595,0.24817088607594937,-0.24012025316455696,0.29085185185185186,0.19411111111111112,-0.3935174418604651,0.052930232558139535,-0.14651724137931035,0.772712643678161
Senate,92,1971,0.5199722222222223,0.42718446601941745,0.375,0.4888888888888889,0.13861386138613863,-0.04827184466019417,-0.001873786407766988,-0.28675,0.35578571428571426,0.23322222222222222,-0.4587555555555555,0.2266923076923077,-0.5066410256410256,0.27566666666666667,-0.1475,-0.3653783783783784,0.11151351351351352,-0.13363157894736843,0.8314736842105264
House,93,1973,0.5844110694183865,0.3755656108597285,0.2804878048780488,0.49743589743589745,0.4331065759637188,-0.06585294117647059,0.06529638009049774,-0.3234674796747968,0.23640650406504066,0.2609435897435897,-0.14995384615384616,0.2534601226993865,-0.20544785276073618,0.2990625,0.13271875,-0.3937090909090909,0.01607878787878788,-0.18038271604938272,0.6852222222222222
Senate,93,1973,0.5906793145654834,0.3431372549019608,0.2807017543859649,0.4186046511627907,0.1,-0.0646470588235294,0.008686274509803924,-0.3258421052631579,0.2957719298245614,0.26483720930232557,-0.38372093023255816,0.23765714285714287,-0.4929428571428571,0.38375,0.09412500000000001,-0.38921428571428573,0.1029047619047619,-0.1484,0.8358
House,94,1975,0.5803095238095238,0.35600907029478457,0.2857142857142857,0.4965986394557823,0.4399092970521542,-0.12185260770975057,0.036290249433106575,-0.3152891156462585,0.14188095238095239,0.26502040816326533,-0.17489115646258505,0.25187394957983195,-0.23425210084033612,0.32089285714285715,0.07739285714285714,-0.3730966183574879,-0.06053623188405797,-0.17774712643678162,0.6234942528735632
Senate,94,1975,0.5953830888697152,0.32673267326732675,0.26229508196721313,0.42105263157894735,0.09090909090909091,-0.08825742574257425,0.028900990099009902,-0.32454098360655736,0.2748688524590164,0.2708421052631579,-0.3782894736842105,0.2395,-0.477875,0.438,0.15283333333333335,-0.3851590909090909,0.08218181818181818,-0.1676470588235294,0.7735882352941177
House,95,1977,0.5730680272108843,0.36507936507936506,0.3129251700680272,0.46938775510204084,0.4444444444444444,-0.11488888888888889,0.019662131519274376,-0.30591156462585034,0.1186904761904762,0.267156462585034,-0.17839455782312924,0.25737815126050423,-0.24327731092436974,0.3087142857142857,0.09735714285714285,-0.3611545893719807,-0.07129468599033817,-0.1744712643678161,0.5707241379310345
Senate,95,1977,0.5886724696356276,0.33653846153846156,0.27692307692307694,0.42105263157894735,0.17475728155339806,-0.10059615384615385,0.044730769230769234,-0.31964615384615386,0.29378461538461537,0.26902631578947367,-0.40557894736842104,0.23734375,-0.51028125,0.438,0.15283333333333335,-0.3839565217391304,0.10276086956521739,-0.16394736842105262,0.7562631578947369
House,96,1979,0.5961197807298689,0.34615384615384615,0.31316725978647686,0.40372670807453415,0.4230769230769231,-0.08419230769230769,0.004735294117647057,-0.30133096085409256,0.10965480427046263,0.2947888198757764,-0.17838509316770187,0.28410077519379845,-0.23788372093023255,0.337875,0.061468749999999996,-0.3568341708542714,-0.07043718592964825,-0.16663414634146342,0.5467073170731708
Senate,96,1979,0.5894985531211244,0.3465346534653465,0.288135593220339,0.4146341463414634,0.05,-0.06955445544554455,0.0024653465346534684,-0.312864406779661,0.26228813559322034,0.27663414634146344,-0.3949756097560976,0.25771428571428573,-0.47362857142857145,0.387,0.06383333333333334,-0.3545952380952381,0.07302380952380952,-0.20976470588235294,0.7298823529411764
House,97,1981,0.6069506114186565,0.34234234234234234,0.3319838056680162,0.35714285714285715,0.4966139954853273,-0.03295495495495496,-0.036554054054054055,-0.3004251012145749,0.09210931174089068,0.30652551020408164,-0.19859183673469388,0.29251923076923075,-0.25393589743589745,0.36115,0.017249999999999998,-0.36478612716763004,-0.10671098265895954,-0.14995945945945946,0.5569189189189189
Senate,97,1981,0.609841384863124,0.3465346534653465,0.32608695652173914,0.35185185185185186,0,0.030623762376237627,-0.04102970297029703,-0.29930434782608695,0.2607608695652174,0.31053703703703706,-0.3167962962962963,0.2874090909090909,-0.43265909090909094,0.4123,0.193,-0.3334242424242424,0.08112121212121212,-0.21269230769230768,0.7167692307692308
House,98,1983,0.6274339996477633,0.31662870159453305,0.3235294117647059,0.30538922155688625,0.4305239179954442,-0.0630751708428246,-0.03470842824601367,-0.30175735294117645,0.07077941176470588,0.3256766467065868,-0.20652095808383233,0.3145496183206107,-0.26148854961832063,0.3661666666666667,-0.006500000000000001,-0.3662620320855615,-0.1262139037433155,-0.15984705882352943,0.504164705882353
Senate,98,1983,0.608689723320158,0.33663366336633666,0.30434782608695654,0.36363636363636365,0,0.03013861386138614,-0.05262376237623762,-0.30132608695652174,0.24667391304347827,0.30736363636363634,-0.3029454545454546,0.28452272727272726,-0.4233636363636364,0.3987272727272727,0.17872727272727273,-0.33624242424242423,0.06148484848484849,-0.21269230769230768,0.7167692307692308
House,99,1985,0.6432837687604225,0.3052391799544419,0.31906614785992216,0.2857142857142857,0.09567198177676538,-0.042806378132118454,-0.04005466970387244,-0.3094980544747082,0.08185214007782102,0.3337857142857143,-0.2121978021978022,0.31721014492753624,-0.27810144927536234,0.38577272727272727,-0.005499999999999999,-0.362463687150838,-0.1081340782122905,-0.18794871794871795,0.5178461538461538
Senate,99,1985,0.6197438928289992,0.31683168316831684,0.2765957446808511,0.35185185185185186,0,0.025752475247524755,-0.05173267326732673,-0.30559574468085104,0.21527659574468086,0.3141481481481482,-0.2841296296296296,0.28780487804878047,-0.4221951219512195,0.3972307692307692,0.1513076923076923,-0.34034285714285717,0.03805714285714286,-0.20425,0.7321666666666666
House,100,1987,0.6446023711032454,0.3129251700680272,0.3282442748091603,0.2905027932960894,0.09523809523809523,-0.047625850340136056,-0.043875283446712016,-0.3092671755725191,0.08518320610687023,0.33533519553072627,-0.23277653631284917,0.31393430656934307,-0.2953576642335766,0.40514285714285714,-0.02864285714285714,-0.35962087912087914,-0.09317032967032966,-0.1947125,0.49093749999999997
Senate,100,1987,0.608407114624506,0.3069306930693069,0.2909090909090909,0.32608695652173914,0,-0.017267326732673265,-0.04288118811881188,-0.2943636363636364,0.20025454545454546,0.3140434782608696,-0.33358695652173914,0.2931315789473684,-0.4296052631578947,0.413375,0.1225,-0.3344615384615385,0.036410256410256414,-0.196625,0.599625
House,101,1989,0.6526237945492662,0.31910112359550563,0.33584905660377357,0.29444444444444445,0.058426966292134834,-0.04900224719101124,-0.05175280898876405,-0.31298490566037734,0.08136603773584905,0.3396388888888889,-0.24773333333333333,0.322125,-0.31322794117647057,0.3937727272727273,-0.04529545454545454,-0.3597445652173913,-0.09923369565217391,-0.20676543209876544,0.49161728395061727
Senate,101,1989,0.6164285714285714,0.29411764705882354,0.30357142857142855,0.2826086956521739,0,-0.015431372549019606,-0.06803921568627451,-0.2934285714285714,0.12326785714285714,0.323,-0.30093478260869566,0.2961621621621622,-0.3962162162162162,0.43333333333333335,0.09077777777777778,-0.326,-0.026780487804878052,-0.2044,0.5334
House,102,1991,0.6588664488017429,0.31519274376417233,0.337037037037037,0.2823529411764706,0.05,-0.060675736961451246,-0.03970748299319728,-0.31413703703703705,0.08081111111111111,0.3447294117647059,-0.22884117647058824,0.32303149606299214,-0.2925669291338583,0.4088139534883721,-0.040627906976744184,-0.3589162303664922,-0.08209424083769633,-0.205873417721519,0.47467088607594937
Senate,102,1991,0.618967868338558,0.29411764705882354,0.29310344827586204,0.29545454545454547,0,-0.03216666666666666,-0.07158823529411765,-0.29917241379310344,0.10601724137931035,0.31979545454545455,-0.30570454545454545,0.2906,-0.4076571428571429,0.43333333333333335,0.09077777777777778,-0.3322325581395349,-0.04306976744186047,-0.2044,0.5334
House,103,1993,0.7047779050042409,0.27539503386004516,0.30916030534351147,0.22777777777777777,0.024886877828054297,-0.04792776523702032,-0.03328216704288939,-0.3338167938931298,0.0697557251908397,0.37096111111111113,-0.18107222222222222,0.3510232558139535,-0.2631705426356589,0.4213921568627451,0.02658823529411765,-0.36803296703296706,-0.073939560439560445,-0.255975,0.3966625
Senate,103,1993,0.6339426900584795,0.27450980392156865,0.2807017543859649,0.26666666666666666,0,-0.01661764705882353,-0.0763529411764706,-0.29629824561403506,0.0741578947368421,0.33764444444444447,-0.267,0.2896875,-0.41831250000000003,0.4556923076923077,0.10546153846153847,-0.32734090909090907,-0.07688636363636364,-0.19123076923076923,0.5853846153846154
House,104,1995,0.7578613102998697,0.19775280898876405,0.21153846153846154,0.1864406779661017,0.018018018018018018,0.04024943820224719,-0.03410112359550562,-0.3612596153846154,0.06245192307692308,0.39660169491525427,-0.11753389830508475,0.37468711656441717,-0.18952147239263803,0.44553424657534246,0.043205479452054794,-0.39487162162162165,-0.06864189189189189,-0.27835,0.38581666666666664
Senate,104,1995,0.6528409090909091,0.23300970873786409,0.25,0.21818181818181817,0,0.046854368932038835,-0.11979611650485437,-0.30175,0.008229166666666666,0.3510909090909091,-0.23152727272727272,0.315609756097561,-0.35792682926829267,0.455,0.13864285714285715,-0.32221052631578945,-0.14173684210526316,-0.224,0.5781
House,105,1997,0.7771205382667647,0.1554054054054054,0.15566037735849056,0.15584415584415584,0.01805869074492099,0.02836036036036036,-0.021846846846846846,-0.37557075471698115,0.036429245283018864,0.40154978354978355,-0.07357575757575757,0.38173376623376626,-0.13814285714285715,0.4411818181818182,0.05555844155844156,-0.3982625,-0.05625625,-0.30575,0.32161538461538464
Senate,105,1997,0.6841232323232322,0.18,0.2,0.16363636363636364,0,0.06589,-0.11963,-0.31037777777777775,-0.04962222222222223,0.37374545454545455,-0.1769090909090909,0.33892307692307694,-0.30443589743589744,0.458625,0.1339375,-0.3258918918918919,-0.15264864864864866,-0.238625,0.426875
House,106,1999,0.7768158998435055,0.15681818181818183,0.1596244131455399,0.15555555555555556,0.01598173515981735,0.026218181818181818,-0.007147727272727273,-0.3727981220657277,0.04469014084507042,0.40401777777777775,-0.05679111111111111,0.3840612244897959,-0.12280272108843537,0.4416282051282051,0.06761538461538462,-0.3965679012345679,-0.04182716049382716,-0.2972941176470588,0.31950980392156864
Senate,106,1999,0.6585667701863354,0.21568627450980393,0.2608695652173913,0.17857142857142858,0.06862745098039216,0.0668921568627451,-0.1480980392156863,-0.2946739130434783,-0.06302173913043478,0.36389285714285713,-0.21798214285714287,0.3307,-0.345025,0.446875,0.09962499999999999,-0.3236216216216216,-0.15216216216216216,-0.17566666666666667,0.30344444444444446
House,107,2001,0.7863605509099852,0.1463963963963964,0.14953271028037382,0.14473684210526316,0.00904977375565611,0.02886036036036036,0.00563963963963964,-0.37672897196261684,0.04031775700934579,0.4096315789473684,-0.027359649122807018,0.3898904109589041,-0.1025068493150685,0.44478048780487806,0.1064390243902439,-0.39942944785276074,-0.046404907975460125,-0.30417647058823527,0.3174901960784314
Senate,107,2001,0.66352,0.21782178217821782,0.26,0.18,0.06,0.03397029702970297,-0.12278217821782178,-0.29468,-0.04156,0.36884,-0.19440000000000002,0.3358857142857143,-0.331,0.44573333333333337,0.12433333333333334,-0.32097560975609757,-0.12648780487804878,-0.1748888888888889,0.3453333333333333
House,108,2003,0.7929570845820846,0.1340909090909091,0.14423076923076922,0.12554112554112554,0,0.03969772727272727,0.017345454545454546,-0.37622115384615384,0.04820192307692308,0.41673593073593074,-0.008515151515151514,0.3986216216216216,-0.08409459459459459,0.44903614457831326,0.12625301204819278,-0.4043831168831169,-0.04911688311688312,-0.2959074074074074,0.3257407407407407
Senate,108,2003,0.649484068627451,0.22,0.25,0.19607843137254902,0.050505050505050504,0.03949,-0.12172,-0.29189583333333335,-0.0409375,0.35758823529411765,-0.1883137254901961,0.33111111111111113,-0.2917777777777778,0.42113333333333336,0.06,-0.31943589743589745,-0.1342051282051282,-0.17255555555555555,0.3632222222222222
House,109,2005,0.8099200083848653,0.1252847380410023,0.12807881773399016,0.12340425531914893,0,0.04603416856492027,0.013779043280182233,-0.3871625615763547,0.03148275862068965,0.42275744680851063,3.617021276595755e-4,0.3992972972972973,-0.07555405405405405,0.46266666666666667,0.12950574712643678,-0.40554777070063697,-0.044872611464968154,-0.3244130434782609,0.29208695652173916
Senate,109,2005,0.6856424242424243,0.18811881188118812,0.2222222222222222,0.16363636363636364,0,0.06594059405940594,-0.13920792079207922,-0.30773333333333336,-0.09875555555555555,0.3779090909090909,-0.16387272727272728,0.33831428571428573,-0.27371428571428574,0.4472,0.028349999999999997,-0.3191951219512195,-0.1430731707317073,-0.19025,0.35550000000000004
House,110,2007,0.8077840505014183,0.13808463251670378,0.1728395061728395,0.0970873786407767,0,0.0022717149220489977,0.03846993318485523,-0.36833744855967077,0.04421810699588477,0.43944660194174756,0.03168932038834951,0.41714754098360657,-0.04288524590163934,0.4718333333333333,0.14,-0.3864391534391534,-0.02817989417989418,-0.30498148148148146,0.2976111111111111
Senate,110,2007,0.6864894117647059,0.20588235294117646,0.26,0.1568627450980392,0,0.04583333333333333,-0.11659803921568627,-0.29496,-0.085,0.3915294117647059,-0.14149019607843139,0.35661290322580647,-0.26370967741935486,0.44565,0.04795,-0.30706666666666665,-0.12655555555555556,-0.186,0.28900000000000003
House,111,2009,0.8051159088565831,0.16517857142857142,0.23018867924528302,0.07103825136612021,0,-0.02,0.03686830357142857,-0.3488754716981132,0.0382,0.45624043715846996,0.03493989071038252,0.4376,-0.032857142857142856,0.48133333333333334,0.12620512820512822,-0.3640579710144928,-0.024077294685990337,-0.2946896551724138,0.26046551724137934
Senate,111,2009,0.705310606060606,0.23423423423423423,0.30303030303030304,0.13636363636363635,0,-0.031153153153153153,-0.09266666666666666,-0.3086060606060606,-0.07022727272727272,0.3967045454545455,-0.11872727272727272,0.3545,-0.23373076923076924,0.45766666666666667,0.04738888888888889,-0.3223898305084746,-0.10723728813559322,-0.19242857142857145,0.24171428571428571
House,112,2011,0.8605803061224491,0.08764044943820225,0.115,0.0653061224489796,0,0.08048764044943821,0.007429213483146068,-0.393315,-0.032244999999999996,0.467265306122449,0.03981632653061225,0.44338255033557045,-0.008020134228187918,0.5043333333333333,0.1140625,-0.400641975308642,-0.08829012345679012,-0.36207894736842106,0.2066842105263158
Senate,112,2011,0.7440479559748427,0.20588235294117646,0.32075471698113206,0.08333333333333333,0,0.047401960784313725,-0.08001960784313726,-0.30033962264150943,-0.06947169811320755,0.4437083333333333,-0.0844375,0.41113333333333335,-0.1656,0.498,0.050833333333333335,-0.3135531914893617,-0.1105531914893617,-0.19683333333333333,0.25233333333333335
House,113,2013,0.8661715686274509,0.08783783783783784,0.11764705882352941,0.0625,0,0.08377927927927928,-0.0038626126126126113,-0.38442156862745097,-0.06908333333333333,0.48175,0.051575,0.4506492537313433,0.022970149253731344,0.521066037735849,0.08773584905660378,-0.38567682926829266,-0.11297560975609756,-0.37927500000000003,0.110875
Senate,113,2013,0.795836003051106,0.2,0.2982456140350877,0.06521739130434782,0,0.021923809523809526,-0.06582857142857143,-0.326140350877193,-0.08012280701754386,0.46969565217391307,-0.03767391304347826,0.4388571428571429,-0.09225,0.5176666666666667,0.04722222222222222,-0.3400392156862745,-0.11643137254901961,-0.20800000000000002,0.2285
House,114,2015,0.8745130845040889,0.07936507936507936,0.08947368421052632,0.07171314741035857,0,0.10321768707482994,-0.005909297052154193,-0.39452105263157894,-0.0765157894736842,0.47999203187250994,0.04753784860557769,0.4454344827586207,0.014848275862068968,0.5272641509433962,0.09225471698113208,-0.394,-0.11718831168831169,-0.39675,0.09747222222222222
Senate,114,2015,0.8095505050505051,0.15,0.2727272727272727,0.037037037037037035,0,0.10341,-0.0876,-0.3332727272727273,-0.1285681818181818,0.4762777777777778,-0.04612962962962963,0.45521212121212123,-0.09651515151515151,0.5093809523809524,0.03304761904761905,-0.34195121951219515,-0.1424390243902439,-0.21466666666666667,0.061000000000000006
House,115,2017,0.877705,0.07777777777777778,0.1,0.06,0,0.0990088888888889,6.222222222222238e-4,-0.388605,-0.05431,0.4891,0.044568,0.44682638888888887,0.03961111111111111,0.5465283018867925,0.05130188679245283,-0.3883333333333333,-0.096,-0.38976315789473687,0.12342105263157895
Senate,115,2017,0.8221329545454545,0.1619047619047619,0.2916666666666667,0.03636363636363636,0,0.09503809523809524,-0.06885714285714285,-0.3351875,-0.10864583333333333,0.48694545454545457,-0.02550909090909091,0.46909375000000003,-0.067,0.5117826086956522,0.03221739130434783,-0.34902272727272726,-0.12693181818181817,-0.183,0.0925
House,116,2019,0.8722983974358974,0.09799554565701558,0.15416666666666667,0.03365384615384615,0,0.03375501113585746,0.02486859688195991,-0.37196666666666667,-6.083333333333328e-4,0.5003317307692308,0.05887019230769231,0.4583217391304348,0.06865217391304348,0.5522795698924731,0.0467741935483871,-0.368390625,-0.046989583333333335,-0.38627083333333334,0.18491666666666667
Senate,116,2019,0.841585346215781,0.13725490196078433,0.2391304347826087,0.037037037037037035,0,0.10244117647058824,-0.04672549019607843,-0.3428260869565217,-0.12089130434782608,0.4987592592592593,0.026055555555555554,0.47734375,0.04034375,0.5299090909090909,0.005272727272727274,-0.3542093023255814,-0.13009302325581396,-0.17966666666666667,0.011000000000000001
House,117,2021,0.8820633214782743,0.08351648351648351,0.12931034482758622,0.03587443946188341,0,0.05287692307692308,0.016092307692307694,-0.3794310344827586,-0.03093103448275862,0.5026322869955157,0.06501345291479821,0.4629453125,0.085328125,0.5561052631578948,0.03764210526315789,-0.3754754098360656,-0.08530601092896174,-0.3942040816326531,0.17214285714285715
Senate,117,2021,0.877531012404962,0.12745098039215685,0.20408163265306123,0.0392156862745098,0,0.08662745098039216,-0.04776470588235294,-0.3520408163265306,-0.10653061224489796,0.5254901960784314,0.018823529411764704,0.5056666666666667,0.037,0.5538095238095239,-0.00714285714285714,-0.3533777777777778,-0.13253333333333334,-0.337,0.186
House,118,2023,0.8926859335038363,0.07760532150776053,0.12217194570135746,0.034782608695652174,0,0.07072062084257207,0.008221729490022174,-0.3845294117647059,-0.041823529411764704,0.5081565217391304,0.05630869565217392,0.4694923076923077,0.0692076923076923,0.55842,0.03954,-0.3788011363636364,-0.08418181818181818,-0.4069333333333333,0.12384444444444444
Senate,118,2023,0.8947456828885401,0.14285714285714285,0.19230769230769232,0.04081632653061224,0,0.07159047619047619,-0.042466666666666666,-0.35015384615384615,-0.10667307692307693,0.5445918367346939,0.043224489795918364,0.5273103448275862,0.06382758620689655,0.56965,0.013350000000000004,-0.35125,-0.1310625,-0.337,0.186
House,119,2025,0.9118104520449654,0.08685968819599109,0.14414414414414414,0.02654867256637168,0,0.0736815144766147,0.009432071269487752,-0.38654054054054054,-0.03735135135135135,0.5252699115044248,0.054225663716814164,0.4841382113821138,0.05799186991869919,0.5743883495145631,0.049728155339805825,-0.3770677966101695,-0.07512429378531073,-0.4238,0.11122222222222222
Senate,119,2025,0.9207698412698413,0.0970873786407767,0.15555555555555556,0.03571428571428571,0,0.13424271844660193,-0.005388349514563105,-0.3665555555555556,-0.09222222222222222,0.5542142857142858,0.075125,0.5447352941176471,0.10947058823529411,0.5688636363636363,0.02204545454545455,-0.3694390243902439,-0.11936585365853658,-0.337,0.186
